,YR_MO,CALL_DATE,AGENT_ID,AGENT_NAME,TEAM_LEAD_ID,TEAM_LEAD_NAME,CALL_CENTER,CALLS,HANDLE_TIME,CALL_REGEN,CALLS_WITH_OFFER,CALLS_WITH_ACCEPT,CALLS_OFFER_APPLIED,TRANSFERS,AHT_MULTI,CALL_REGEN_MULTI,TRANSFERS_MULTI,APPLIED_PER_CALL_MULTI,BREAKAGE_MULTI
2454,202005,2020-05-22 14:00:00,74,Agent_74,3,Team_Lead_3,Center_B,10,430.05239011324613,0.33885346818202855,99,13,68,0,0.7273933707429496,0.37673001020250363,0.4707399466727906,0.5712691649523595,0.6238799370208294
2455,202005,2020-05-22 15:00:00,25,Agent_25,3,Team_Lead_3,Center_A,10,431.54349014233185,0.9228913136526811,14,5,70,5,0.17337997425984608,0.8098663745015484,0.8455020202278117,0.24193548297309986,0.7097249406315781
2456,202005,2020-05-22 16:00:00,33,Agent_33,3,Team_Lead_3,Center_B,16,483.65716516767867,0.9617441058974475,7,9,55,2,0.4465546028729397,0.2038324501669425,0.855354411067393,0.5059458011372864,0.28584773132825625
2457,202005,2020-05-22 17:00:00,76,Agent_76,5,Team_Lead_5,Center_A,13,111.78792394392985,0.7594020332057373,58,79,95,2,0.11257097792016735,0.6566256762694391,0.4088082032854564,0.7442351169532501,0.19883153735323333
2458,202005,2020-05-22 18:00:00,98,Agent_98,4,Team_Lead_4,Center_B,13,526.1385628226251,0.4893945095433587,24,49,81,1,0.39302731211044994,0.46816803980360855,0.18905435726277897,0.6831785537658868,0.15022988051802733
2459,202005,2020-05-22 19:00:00,56,Agent_56,1,Team_Lead_1,Center_B,3,467.9514671082968,0.9679758301810208,55,43,84,7,0.7438925424545197,0.17223710751711896,0.4267534906548749,0.9387550563567931,0.4793059135560629
2460,202005,2020-05-22 20:00:00,28,Agent_28,5,Team_Lead_5,Center_A,16,90.61691080634056,0.6918893571914609,86,17,80,5,0.027707500494845494,0.5478835124287387,0.7491870445832971,0.343114226213748,0.39917858823373564
2461,202005,2020-05-22 21:00:00,50,Agent_50,7,Team_Lead_7,Center_A,11,562.5982957144729,0.7607479589379567,32,5,97,0,0.7391455166589312,0.1480232473391353,0.3547682645070588,0.15260952254816063,0.41370620007958714
2462,202005,2020-05-22 22:00:00,12,Agent_12,6,Team_Lead_6,Center_A,17,355.44541523565636,0.7914831071045256,38,1,4,0,0.5511027485118267,0.3987074620469552,0.5041879084283781,0.2208678724707741,0.15042711588835067
2463,202005,2020-05-22 23:00:00,23,Agent_23,1,Team_Lead_1,Center_A,7,419.53865924132117,0.5955512610810294,66,75,7,8,0.0055847880175164955,0.33495308040254523,0.10848097824531644,0.06719567650699287,0.19676383618161264
2464,202005,2020-05-23 00:00:00,50,Agent_50,9,Team_Lead_9,Center_A,12,78.37858323536543,0.47013868360670963,24,90,28,2,0.0813773320841622,0.7631594072044652,0.3906603265340961,0.3668582692717458,0.7531459633239934
2465,202005,2020-05-23 01:00:00,28,Agent_28,7,Team_Lead_7,Center_A,5,150.34206724326634,0.22707342907417882,68,85,77,9,0.7930537244160738,0.031242820174869457,0.0241085923384341,0.2840007493886296,0.5281509155886841
2466,202005,2020-05-23 02:00:00,94,Agent_94,8,Team_Lead_8,Center_A,7,210.62761955287047,0.135071379166261,77,42,3,1,0.06343952740118453,0.8017662500430923,0.4802392515280247,0.5547842315029999,0.9667952749845208
2467,202005,2020-05-23 03:00:00,23,Agent_23,10,Team_Lead_10,Center_A,5,91.9891776039525,0.63036754365968,88,16,15,9,0.71841910450593,0.0012746881406039412,0.5628817844221435,0.22242303396691598,0.3578440440818027
2468,202005,2020-05-23 04:00:00,5,Agent_5,5,Team_Lead_5,Center_A,16,215.9512223203662,0.7107268115215342,0,26,20,3,0.9810035816521695,0.13567336249187223,0.7827995876519095,0.14818758193824555,0.8075179942902331
2469,202005,2020-05-23 05:00:00,25,Agent_25,2,Team_Lead_2,Center_A,12,230.61600393836608,0.7075010694907512,50,8,42,3,0.6650205540496457,0.42071481205613137,0.6363762059017867,0.49859433147947874,0.5307651652786584
2470,202005,2020-05-23 06:00:00,13,Agent_13,5,Team_Lead_5,Center_A,10,427.0307473633882,0.09000292873024518,89,90,52,3,0.34289412752672277,0.284754742079836,0.6048509071613409,0.8208436091455978,0.7351309998848958
2471,202005,2020-05-23 07:00:00,13,Agent_13,8,Team_Lead_8,Center_B,9,566.7854993453565,0.7218544780543453,55,92,82,2,0.9629795749404938,0.46153009233779063,0.682980447973123,0.1897319907155095,0.7577303010004208
2472,202005,2020-05-23 08:00:00,56,Agent_56,7,Team_Lead_7,Center_A,10,336.4460897504235,0.653287765351488,6,64,23,2,0.8236165331427174,0.2628119036518045,0.3643507623044123,0.055841690295370006,0.5833120415920742
2473,202005,2020-05-23 09:00:00,84,Agent_84,9,Team_Lead_9,Center_B,8,428.2164881151629,0.6067729181291629,54,73,34,0,0.12952919213252223,0.41658562743332106,0.6095812879849113,0.2997662228818341,0.9591685037304212
2474,202005,2020-05-23 10:00:00,81,Agent_81,1,Team_Lead_1,Center_A,11,80.260350223299,0.008215483559900982,25,55,58,2,0.3433140411050579,0.03447197060654583,0.6739385637443653,0.07164803000007225,0.26891337376895763
2475,202005,2020-05-23 11:00:00,68,Agent_68,2,Team_Lead_2,Center_B,14,221.42562177889482,0.5761549916738479,92,24,53,2,0.2125780969727189,0.8799224932274843,0.769557558503713,0.7224948964207081,0.15967818792888888
2476,202005,2020-05-23 12:00:00,93,Agent_93,2,Team_Lead_2,Center_A,10,289.76513346503293,0.7999757513485997,87,68,96,9,0.17305654297194029,0.9189416107422658,0.32450371610671136,0.03349901724581705,0.14457117367620276
2477,202005,2020-05-23 13:00:00,87,Agent_87,4,Team_Lead_4,Center_A,9,258.6425412606509,0.08920578420419845,15,20,77,2,0.63372571310541,0.10436261075166775,0.049568344139086395,0.30333069511164856,0.30082273546384286
2478,202005,2020-05-23 14:00:00,33,Agent_33,2,Team_Lead_2,Center_B,9,68.40521296618617,0.08758152559385346,45,4,76,1,0.47554333706610996,0.7007246532913333,0.7233712628106045,0.6414853587634308,0.49855264307529257
2479,202005,2020-05-23 15:00:00,79,Agent_79,8,Team_Lead_8,Center_A,8,228.2882922742149,0.2555907398581545,24,11,94,7,0.8694797916354777,0.7235017989518543,0.31666280005813885,0.7521304279672945,0.4957530152721483
2480,202005,2020-05-23 16:00:00,36,Agent_36,10,Team_Lead_10,Center_B,13,419.57861958809104,0.8956606432861409,83,35,66,3,0.90089382545404,0.5636198341135875,0.4706843856369032,0.7679604175823536,0.4803080758652407
2481,202005,2020-05-23 17:00:00,10,Agent_10,6,Team_Lead_6,Center_A,8,504.6238037740841,0.06254369883436028,73,73,88,4,0.24354869503404908,0.5173619690780753,0.6113512377211525,0.7186723602563876,0.09715642874320396
2482,202005,2020-05-23 18:00:00,46,Agent_46,10,Team_Lead_10,Center_B,9,104.19302602726775,0.07947320120043222,5,37,69,2,0.07660573770846346,0.4202961576884934,0.5414561323324756,0.16897907179686122,0.31362410781239847
2483,202005,2020-05-23 19:00:00,73,Agent_73,2,Team_Lead_2,Center_B,13,283.00730100891997,0.6208219454977023,73,27,48,7,0.3004508752288013,0.16922646401789188,0.7405285573277203,0.3498236515382366,0.08615155264134733
2484,202005,2020-05-23 20:00:00,82,Agent_82,4,Team_Lead_4,Center_B,14,521.4293909311392,0.6748853357521992,14,32,90,6,0.21929273589954312,0.19988565328057473,0.2598454761002562,0.551152496226871,0.34821979851502116
2485,202005,2020-05-23 21:00:00,31,Agent_31,5,Team_Lead_5,Center_A,7,68.3986847876977,0.7663057458697861,13,33,53,6,0.40435639685219527,0.22006907144104026,0.008169177357661539,0.22062561414963744,0.44717049041394996
2486,202005,2020-05-23 22:00:00,90,Agent_90,5,Team_Lead_5,Center_B,10,166.92644945764272,0.5880066886454764,65,69,22,5,0.41151410239306896,0.8274320613611974,0.32546426506634596,0.031220673462843074,0.6316843221344977
2487,202005,2020-05-23 23:00:00,71,Agent_71,9,Team_Lead_9,Center_A,12,490.9605687133539,0.708692737068932,89,11,35,9,0.004922526860175025,0.5808998872192103,0.37905977057536155,0.14712451411677752,0.8714726664882005
2488,202005,2020-05-24 00:00:00,30,Agent_30,10,Team_Lead_10,Center_B,10,531.5162450804653,0.6095206878718304,75,30,16,0,0.04720717615592973,0.2979135822072366,0.576630753672611,0.9024482651615373,0.3013185175900597
2489,202005,2020-05-24 01:00:00,83,Agent_83,7,Team_Lead_7,Center_A,7,388.75748747856574,0.8115861611360979,53,20,35,9,0.9275618597956119,0.13262146799831553,0.36618507646776444,0.009252013423898586,0.6807269117889714
2490,202005,2020-05-24 02:00:00,97,Agent_97,1,Team_Lead_1,Center_A,12,327.38428844900415,0.31394422386760834,59,62,27,0,0.4993196728013253,0.5233046672921005,0.5447227864453122,0.4127051769098855,0.03463173182111834
2491,202005,2020-05-24 03:00:00,15,Agent_15,2,Team_Lead_2,Center_A,10,173.0361338469114,0.3840914546521875,84,45,16,3,0.5783012442583984,0.8435666413612353,0.2189644718862721,0.6072487748712505,0.777745017637839
2492,202005,2020-05-24 04:00:00,49,Agent_49,2,Team_Lead_2,Center_B,13,524.5269306867333,0.7003799994124832,20,97,71,6,0.11322822438458313,0.5397707437587177,0.9914615870096483,0.5228083766147447,0.9231669252943426
2493,202005,2020-05-24 05:00:00,95,Agent_95,2,Team_Lead_2,Center_A,14,381.81653022878976,0.9492583586518339,6,13,98,9,0.2612934657750505,0.19103246847240096,0.11671497332752578,0.10638490662134337,0.43302053355453896
2494,202005,2020-05-24 06:00:00,98,Agent_98,9,Team_Lead_9,Center_B,14,83.40495262921398,0.46757500571731003,96,29,9,8,0.6800572179430812,0.7298831419384428,0.13453657500444471,0.6623319586048949,0.9490859912671088
2495,202005,2020-05-24 07:00:00,44,Agent_44,4,Team_Lead_4,Center_A,9,111.69953272055477,0.9836684780504598,60,74,36,5,0.8026585873885659,0.5440087370337472,0.0431282745602124,0.21525720209390542,0.5184471266681324
2496,202005,2020-05-24 08:00:00,46,Agent_46,6,Team_Lead_6,Center_A,12,535.7627362595322,0.7337862318343161,38,78,21,0,0.3548892103718505,0.9213716951484083,0.02598237425890093,0.8009172746441068,0.6113071344060094
2497,202005,2020-05-24 09:00:00,64,Agent_64,5,Team_Lead_5,Center_A,7,450.70479766509925,0.6743014842791634,94,30,6,3,0.44609898850386187,0.2589327212057977,0.9855557686974902,0.7397181888863854,0.20887428769133154
2498,202005,2020-05-24 10:00:00,50,Agent_50,1,Team_Lead_1,Center_A,9,114.83080508745633,0.7431323221007387,54,87,40,2,0.24881697501377653,0.4523324927983904,0.8516463151193687,0.31783604406764443,0.6121431144419685
2499,202005,2020-05-24 11:00:00,75,Agent_75,6,Team_Lead_6,Center_A,10,253.6516109796788,0.618127816489245,48,60,21,4,0.6166070146008117,0.17890010772383413,0.6995351387556924,0.21775967632584303,0.16890425776063134
2500,202005,2020-05-24 12:00:00,8,Agent_8,9,Team_Lead_9,Center_B,13,355.90882566605325,0.2503223902303616,59,3,73,9,0.2841645279765286,0.39763867550814347,0.19630937080698974,0.9836474281268781,0.5302314861684128
2501,202005,2020-05-24 13:00:00,86,Agent_86,10,Team_Lead_10,Center_B,11,379.784308391758,0.6154439257484094,47,37,60,9,0.6779724333576413,0.4891997712137024,0.2830972858729577,0.37372917544945927,0.9013913671329956
2502,202005,2020-05-24 14:00:00,22,Agent_22,8,Team_Lead_8,Center_A,8,402.18475190108416,0.020352327010693783,69,40,4,4,0.3869276365507808,0.6694159210829494,0.6485007011509106,0.43778532300221795,0.6667758764914411
2503,202005,2020-05-24 15:00:00,60,Agent_60,4,Team_Lead_4,Center_A,11,155.48632536878694,0.7980036310498462,62,69,18,0,0.1918968129723142,0.2877619651836828,0.8637248885875334,0.494413799741669,0.4224685641815059
2504,202005,2020-05-24 16:00:00,24,Agent_24,1,Team_Lead_1,Center_B,9,242.16036056921493,0.9733977476374143,31,14,46,5,0.1664511753205945,0.4368367634373853,0.4307511544378385,0.9415984506702529,0.1467554952832616
2505,202005,2020-05-24 17:00:00,10,Agent_10,1,Team_Lead_1,Center_A,6,576.3748805211972,0.43977657525943126,46,56,0,2,0.5171777956534493,0.9795262197935992,0.6489911677122547,0.4620747870251797,0.5455433233756283
2506,202005,2020-05-24 18:00:00,40,Agent_40,1,Team_Lead_1,Center_B,11,360.07396070111423,0.25341546274147475,20,62,54,4,0.5198157094776023,0.3354227775620485,0.2428447468859517,0.2644811607630758,0.2701643599451409
2507,202005,2020-05-24 19:00:00,85,Agent_85,7,Team_Lead_7,Center_A,13,417.9482873869795,0.1873412060270896,41,63,35,8,0.8708031293632187,0.3749037451965278,0.3607103137362977,0.5337791738258493,0.018335584335032573
2508,202005,2020-05-24 20:00:00,87,Agent_87,9,Team_Lead_9,Center_A,11,241.44555428200547,0.48483264572215257,40,95,48,2,0.793983954375631,0.7199398143706497,0.3758024209878561,0.9765257712546136,0.13310262156622044
2509,202005,2020-05-24 21:00:00,97,Agent_97,8,Team_Lead_8,Center_B,11,553.1522959029652,0.8254611115980618,65,98,57,8,0.7499222197479456,0.7107594984105725,0.012427557277602141,0.22081702738935483,0.37927040973780557
2510,202005,2020-05-24 22:00:00,10,Agent_10,2,Team_Lead_2,Center_A,8,382.2444891974699,0.3136413661747779,97,16,50,2,0.6948489810327032,0.8126682118605167,0.28429655174994684,0.031297752157455005,0.3034648386589718
2511,202005,2020-05-24 23:00:00,27,Agent_27,10,Team_Lead_10,Center_A,10,509.00859157286806,0.19663924542456246,13,98,34,6,0.66213609605362,0.02169333085142644,0.6953419045873033,0.25873665955662206,0.08791775970939786
2512,202005,2020-05-25 00:00:00,37,Agent_37,9,Team_Lead_9,Center_A,9,267.16308553015654,0.8817283127187513,70,23,5,0,0.19208775170431514,0.9900083716876914,0.7533115710401793,0.6147572729461486,0.2070124458638246
2513,202005,2020-05-25 01:00:00,55,Agent_55,6,Team_Lead_6,Center_A,11,587.9194551641106,0.9544798588608028,59,0,79,4,0.3803648661315546,0.10930837405933591,0.8097274317795682,0.5760062275408062,0.4129358618084833
2514,202005,2020-05-25 02:00:00,6,Agent_6,5,Team_Lead_5,Center_A,14,394.1222178616271,0.8879929297850401,49,35,91,0,0.2361226663667758,0.21237912644036194,0.5183045366498279,0.5044231711273751,0.9385556843393857
2515,202005,2020-05-25 03:00:00,75,Agent_75,2,Team_Lead_2,Center_B,14,89.96948603638619,0.19056105057418704,18,53,75,3,0.32937995485411076,0.4455770356299511,0.6280171865734806,0.19809924412604485,0.9286061618713154
2516,202005,2020-05-25 04:00:00,84,Agent_84,1,Team_Lead_1,Center_A,9,319.90646043588504,0.40321358161511645,34,56,91,7,0.9973990779061508,0.16789008878765088,0.8339507442075862,0.9895880156284812,0.31966652658516626
2517,202005,2020-05-25 05:00:00,64,Agent_64,6,Team_Lead_6,Center_B,14,169.8348889377465,0.4527390593141215,92,36,29,9,0.4189440400750932,0.8460177681360888,0.7527368773177121,0.02080011383818725,0.5637290257862898
2518,202005,2020-05-25 06:00:00,100,Agent_100,2,Team_Lead_2,Center_A,11,218.53896573982368,0.33837028690250226,96,75,13,6,0.389662670178767,0.9711996458648676,0.3119671061220345,0.79774990044846,0.8799525657179695
2519,202005,2020-05-25 07:00:00,83,Agent_83,6,Team_Lead_6,Center_B,5,406.7255192357448,0.8845686935944898,99,52,69,1,0.5961164081928408,0.7527070982806775,0.3663712857576831,0.6292151514272158,0.9254035617931444
2520,202005,2020-05-25 08:00:00,19,Agent_19,2,Team_Lead_2,Center_B,11,257.2960165970774,0.35563390483978274,12,72,39,1,0.9828152975926083,0.7453803279172433,0.24115704962373608,0.018875741486035325,0.9870848665521808
2521,202005,2020-05-25 09:00:00,43,Agent_43,5,Team_Lead_5,Center_B,11,495.3284152271882,0.8293629296002989,91,25,56,5,0.07836676276591648,0.7730759879759292,0.6021345040686891,0.9699433165886621,0.23657796339975323
2522,202005,2020-05-25 10:00:00,18,Agent_18,7,Team_Lead_7,Center_A,7,531.4362045004186,0.44734001099579535,24,80,87,1,0.5025777893647345,0.9144881315060928,0.2703427986220037,0.4453507371806211,0.7267642382616417
2523,202005,2020-05-25 11:00:00,33,Agent_33,7,Team_Lead_7,Center_A,5,462.77332895944494,0.41980838823976585,16,64,93,9,0.8718077489664421,0.02927089332246602,0.5465045584814116,0.6717106138167787,0.9374347912195519
2524,202005,2020-05-25 12:00:00,69,Agent_69,7,Team_Lead_7,Center_B,8,241.19764435547413,0.46985362615967297,57,67,28,9,0.22699815923025268,0.7425831129828157,0.68770033032406,0.8332808792150165,0.19499434259720316
2525,202005,2020-05-25 13:00:00,36,Agent_36,4,Team_Lead_4,Center_B,3,151.00037216519956,0.5809751540356715,99,60,27,0,0.5233220791045775,0.2854764580715595,0.006984285243427646,0.12941293720722846,0.7567671934455034
2526,202005,2020-05-25 14:00:00,70,Agent_70,10,Team_Lead_10,Center_B,11,482.7999040954907,0.07683416940986854,32,47,87,6,0.37151259989865626,0.6380555807990906,0.5990779445900964,0.9070597171620757,0.9102173887861928
2527,202005,2020-05-25 15:00:00,68,Agent_68,2,Team_Lead_2,Center_B,12,180.9882223371386,0.7522939338948178,27,79,2,8,0.20208388586751835,0.5561790188444791,0.8928983716371116,0.37090850023061417,0.38512758705663497
2528,202005,2020-05-25 16:00:00,46,Agent_46,1,Team_Lead_1,Center_A,13,585.4663922424572,0.295643777016938,7,72,83,9,0.25151950717630156,0.4839286609182948,0.42058864977357546,0.7610440046510176,0.3441856588153196
2529,202005,2020-05-25 17:00:00,25,Agent_25,10,Team_Lead_10,Center_B,11,394.49371454814354,0.2731905477586327,61,2,99,5,0.480589004592913,0.9665623399097613,0.3449412352225151,0.06253724039473785,0.02822875630808852
2530,202005,2020-05-25 18:00:00,5,Agent_5,9,Team_Lead_9,Center_A,10,484.87158329187866,0.7156780907780839,88,24,98,9,0.3707472550533617,0.18514528383557727,0.7293055678198054,0.8837601866049418,0.9198219577018686
2531,202005,2020-05-25 19:00:00,83,Agent_83,7,Team_Lead_7,Center_B,15,353.77357886597383,0.10966232614667548,74,30,16,3,0.8642816545617114,0.4215913131090363,0.5319480941684404,0.8288211652691325,0.9620628163124568
2532,202005,2020-05-25 20:00:00,10,Agent_10,2,Team_Lead_2,Center_B,15,518.8334621036688,0.5086118019629517,51,93,47,8,0.6953331085445158,0.7003877178774213,0.6045670657975105,0.15790515719977816,0.09514866876104577
2533,202005,2020-05-25 21:00:00,74,Agent_74,6,Team_Lead_6,Center_A,10,241.45898089462486,0.9409589273630823,64,89,36,8,0.6955529412409203,0.03655062341525306,0.909515870135663,0.05273294994282862,0.95043887603193
2534,202005,2020-05-25 22:00:00,98,Agent_98,6,Team_Lead_6,Center_A,10,82.85791664030592,0.8235066016448251,86,89,69,9,0.9171974341302245,0.40594697171781724,0.12281438047509219,0.6563859277911237,0.9881121207211272
2535,202005,2020-05-25 23:00:00,90,Agent_90,1,Team_Lead_1,Center_B,7,380.01631508698455,0.4069795990845627,70,21,62,9,0.24958874276368403,0.8023944385327901,0.24785622562012966,0.5035298406584896,0.2754101522398895
2536,202005,2020-05-26 00:00:00,81,Agent_81,6,Team_Lead_6,Center_A,12,134.1408311142306,0.864629968001963,73,65,3,8,0.14641275514210383,0.308031058894251,0.8713344293743429,0.31392050583198694,0.41772108597720026
2537,202005,2020-05-26 01:00:00,36,Agent_36,2,Team_Lead_2,Center_A,7,275.3598405332473,0.15577210960903998,16,69,70,9,0.34770825097877167,0.04116311408329454,0.2262698487928113,0.6631272904437304,0.19112917563379317
2538,202005,2020-05-26 02:00:00,44,Agent_44,8,Team_Lead_8,Center_B,9,422.89440528163885,0.14399379322623207,83,59,36,1,0.7268129960202463,0.5636840002793885,0.20841012931944247,0.6237416299225752,0.21922415490628366
2539,202005,2020-05-26 03:00:00,70,Agent_70,1,Team_Lead_1,Center_A,6,147.68694073103705,0.6435764855790813,28,41,64,7,0.7283837067979246,0.4003590055026678,0.6137684907705445,0.3598359394231422,0.7730749978005006
2540,202005,2020-05-26 04:00:00,90,Agent_90,5,Team_Lead_5,Center_B,13,129.42043552462613,0.7413975074459355,70,53,48,2,0.4431072912632359,0.6487576796697987,0.7775114114117263,0.5947897287349656,0.006632302996045336
2541,202005,2020-05-26 05:00:00,67,Agent_67,6,Team_Lead_6,Center_B,14,264.39032825081665,0.40430571458633324,2,85,54,3,0.023586314517913043,0.6510084031507348,0.5614437820982269,0.7645193746134475,0.5251838042491133
2542,202005,2020-05-26 06:00:00,15,Agent_15,6,Team_Lead_6,Center_A,8,105.42045637113489,0.8974175419703689,74,52,43,0,0.953514445964811,0.8823411397537237,0.06205656437867768,0.00762419211950216,0.7405639663792942
2543,202005,2020-05-26 07:00:00,86,Agent_86,8,Team_Lead_8,Center_B,10,321.08426495378865,0.23491224562834645,9,52,1,4,0.6226360497649632,0.07417390437146398,0.37437576314738996,0.7553397464720536,0.6694117678749288
2544,202005,2020-05-26 08:00:00,26,Agent_26,6,Team_Lead_6,Center_B,10,94.71096700074817,0.19148084074114113,92,54,41,4,0.7243385709640953,0.4155380738668428,0.6341419318560894,0.6538235935712626,0.17115130370195542
2545,202005,2020-05-26 09:00:00,85,Agent_85,2,Team_Lead_2,Center_A,11,215.25245846531521,0.03863663056201594,8,94,0,3,0.5012424216715159,0.9226726819664769,0.39924832897242957,0.9247570628628904,0.8526155959398811
2546,202005,2020-05-26 10:00:00,9,Agent_9,1,Team_Lead_1,Center_B,6,465.608472808821,0.49631826784294175,57,16,3,7,0.27426870960187366,0.009539987901275526,0.9767593138432108,0.19821977506859456,0.6182989000477387
2547,202005,2020-05-26 11:00:00,93,Agent_93,4,Team_Lead_4,Center_A,13,463.05498133426397,0.8512858883649502,67,61,56,9,0.1957235156770587,0.23023134518626587,0.312453052653468,0.17692293956234761,0.3156841951040572
2548,202005,2020-05-26 12:00:00,65,Agent_65,3,Team_Lead_3,Center_B,4,145.67995249262015,0.8501032890771404,87,41,64,7,0.5571319929013665,0.28544442840931594,0.2632574318731514,0.21840695750530525,0.29941865838380965
2549,202005,2020-05-26 13:00:00,59,Agent_59,10,Team_Lead_10,Center_A,11,233.70270922811815,0.1143602019987493,27,74,33,5,0.5896568670321527,0.6878074129579332,0.9064358718550823,0.6303997892992432,0.689262995020578
2550,202005,2020-05-26 14:00:00,63,Agent_63,10,Team_Lead_10,Center_A,14,522.7000571818356,0.9034404152678212,48,19,50,5,0.03886494982398736,0.8629891905374066,0.3701251215975321,0.1114937400628847,0.4904176862784685
2551,202005,2020-05-26 15:00:00,9,Agent_9,7,Team_Lead_7,Center_B,15,243.00708746723043,0.034875609551905606,1,1,50,3,0.9925755845209275,0.1494515479492412,0.8954558711629255,0.6277464722633964,0.6460493502375743
2552,202005,2020-05-26 16:00:00,86,Agent_86,2,Team_Lead_2,Center_A,10,163.4061730723185,0.3738062528912818,86,76,0,7,0.03493757836356304,0.49524848391124543,0.5735183528405917,0.29693198444564983,0.0032104302730006085
2553,202005,2020-05-26 17:00:00,46,Agent_46,4,Team_Lead_4,Center_A,8,231.62065953190557,0.6365135796780551,28,24,6,6,0.8151474517855731,0.571159043249631,0.756812011516517,0.3410133328719591,0.4335910582292677
2554,202005,2020-05-26 18:00:00,57,Agent_57,6,Team_Lead_6,Center_B,13,512.3261463654067,0.29041629911736955,70,17,59,8,0.9465689752632518,0.6570469237941647,0.6621210767705876,0.564971398027992,0.16129053551414418
2555,202005,2020-05-26 19:00:00,45,Agent_45,9,Team_Lead_9,Center_B,8,112.11567496669727,0.35319223412614764,39,14,98,5,0.9790428996882948,0.05885361750639129,0.8086747702092323,0.35992173150925666,0.6910587300324847
2556,202005,2020-05-26 20:00:00,51,Agent_51,4,Team_Lead_4,Center_B,16,109.25005343944159,0.7961733761944636,63,65,78,3,0.2799531767780521,0.9582535182304632,0.2580141192551346,0.9957953388576731,0.23775901339609107
2557,202005,2020-05-26 21:00:00,4,Agent_4,9,Team_Lead_9,Center_A,12,450.099709732537,0.12850360178589892,33,2,55,5,0.5572698672930642,0.5762644210396469,0.5157474396807094,0.8383496141020947,0.8067448760171838
2558,202005,2020-05-26 22:00:00,3,Agent_3,3,Team_Lead_3,Center_A,10,520.9684473328624,0.1684938720805983,91,65,78,4,0.5954943271550949,0.9552640794275742,0.6499785172685549,0.1103980104986566,0.21318704875955574
2559,202005,2020-05-26 23:00:00,89,Agent_89,9,Team_Lead_9,Center_A,10,424.1315532684747,0.0037802624402076823,13,38,95,4,0.19070852815351214,0.09851450514065219,0.9458290770938297,0.1902631500689017,0.6908559571979694
2560,202005,2020-05-27 00:00:00,49,Agent_49,1,Team_Lead_1,Center_A,12,251.32886976058626,0.32727779004878566,55,41,61,1,4.353365580267443e-05,0.3545104923178053,0.0426904458743933,0.5626655916182085,0.34251174285792774
2561,202005,2020-05-27 01:00:00,9,Agent_9,6,Team_Lead_6,Center_A,10,563.6801007841195,0.41989289021478715,50,2,42,5,0.9923146899014815,0.814678466831878,0.19780014884717956,0.6659539716037405,0.7171903256092323
2562,202005,2020-05-27 02:00:00,77,Agent_77,3,Team_Lead_3,Center_B,9,396.76295690374667,0.38140942404143696,25,56,14,6,0.7635881830981857,0.9045464214681495,0.4813696118873856,0.9360574939909032,0.10529352256482372
2563,202005,2020-05-27 03:00:00,39,Agent_39,2,Team_Lead_2,Center_B,9,435.5216357288136,0.24134841699960252,95,69,92,3,0.6568928450058525,0.22296360570778484,0.03717908439060302,0.5018309287553898,0.857648156283785
2564,202005,2020-05-27 04:00:00,59,Agent_59,3,Team_Lead_3,Center_B,10,458.4404118160632,0.12141421104260386,61,10,6,4,0.7549124794914375,0.2239057896985368,0.20206864035531158,0.007757499536686141,0.41174774931643365
2565,202005,2020-05-27 05:00:00,13,Agent_13,2,Team_Lead_2,Center_B,8,394.15328005761535,0.6964967088087326,51,55,92,5,0.9738881748535823,0.5910266322748297,0.8585618047536558,0.42329949734460703,0.6021153867327012
2566,202005,2020-05-27 06:00:00,64,Agent_64,4,Team_Lead_4,Center_B,14,280.2872933690297,0.21814246746496557,29,93,17,8,0.9422737441195654,0.6710787658823446,0.6517775766755752,0.8995041750399114,0.16360687641424299
2567,202005,2020-05-27 07:00:00,67,Agent_67,8,Team_Lead_8,Center_A,10,463.04794171392814,0.7831410099034073,54,83,15,5,0.9317982912042079,0.7499127688108724,0.053549362915644716,0.15048575352896043,0.14542408011749675
2568,202005,2020-05-27 08:00:00,42,Agent_42,5,Team_Lead_5,Center_B,8,456.184948470689,0.03676038578556895,62,12,22,8,0.13599532224348143,0.6186042408289414,0.09836416062100872,0.5281318411049204,0.6074666368920093
2569,202005,2020-05-27 09:00:00,5,Agent_5,5,Team_Lead_5,Center_B,8,185.89303645856535,0.3764637605236484,51,18,64,5,0.6097605136340748,0.0511283618108197,0.6705215582006969,0.5885162574170927,0.4435774151650035
2570,202005,2020-05-27 10:00:00,99,Agent_99,10,Team_Lead_10,Center_B,9,208.48835031176398,0.5322481594717267,5,47,32,4,0.9948752831351249,0.8545076233777967,0.6268155422437284,0.025505032798809335,0.038700187588175394
2571,202005,2020-05-27 11:00:00,25,Agent_25,6,Team_Lead_6,Center_B,7,123.58462328916393,0.687803996773293,94,94,11,2,0.7618449169490754,0.8924037829097611,0.264095526942556,0.9195755277303895,0.9116879101510604
2572,202005,2020-05-27 12:00:00,15,Agent_15,6,Team_Lead_6,Center_B,13,276.98069158347187,0.1354134492660699,77,62,62,3,0.1343568216422557,0.1166373904996747,0.01597838211015734,0.5667941184484028,0.34731486746443996
2573,202005,2020-05-27 13:00:00,91,Agent_91,5,Team_Lead_5,Center_B,5,130.44460484473478,0.5875652727406495,32,71,14,5,0.3914827487750485,0.1314271818005298,0.1513365892781664,0.18950229715212363,0.9118841359792665
